contig_id,proteins
Synechococcus phage ACG-2014d,218
Synechococcus phage ACG-2014e,213
Synechococcus phage ACG-2014f,1123
Synechococcus phage ACG-2014g,216
Synechococcus phage ACG-2014h,221
Synechococcus phage ACG-2014i,212
Synechococcus phage ACG-2014j,230
Synechococcus phage Bellamy,269
Synechococcus phage S-B28,55
Synechococcus phage S-B64,156
Synechococcus phage S-CAM1,231
Synechococcus phage S-CAM22,428
Synechococcus phage S-CAM3,240
Synechococcus phage S-CAM4,238
Synechococcus phage S-CAM7,266
Synechococcus phage S-CAM8,204
Synechococcus phage S-CAM9,229
Synechococcus phage S-CBP1,50
Synechococcus phage S-CBP2,53
Synechococcus phage S-CBP3,109
Synechococcus phage S-CBP4,94
Synechococcus phage S-CBP42,51
Synechococcus phage S-CBS1,43
Synechococcus phage S-CBS2,102
Synechococcus phage S-CBS3,46
Synechococcus phage S-CBS4,105
Synechococcus phage S-CBWM1,178
Synechococcus phage S-CRM01,297
Synechococcus phage S-H35,204
Synechococcus phage S-IOM18,209
Synechococcus phage S-MbCM100,210
Synechococcus phage S-P4,195
Synechococcus phage S-PM2,244
Synechococcus phage S-RIM2 R1_1999,210
Synechococcus phage S-RIM8,224
Synechococcus phage S-RIM8 A.HR1,211
Synechococcus phage S-RIP1,55
Synechococcus phage S-RIP2,54
Synechococcus phage S-RSM4,237
Synechococcus phage S-SKS1,281
Synechococcus phage S-SM1,234
Synechococcus phage S-SM2,267
Synechococcus phage S-SSM4,220
Synechococcus phage S-SSM5,225
Synechococcus phage S-SSM7,319
Synechococcus phage S-ShM2,230
Synechococcus phage S-T4,226
Synechococcus phage S-WAM1,221
Synechococcus phage S-WAM2,229
Synechococcus phage Syn19,215
Synechococcus phage Syn30,209
Synechococcus phage metaG-MbCM1,234
Synechococcus phage syn9,226
Synechococcus virus P60,55
Synechococcus virus S-ESS1,52
Synechococcus virus S-PRM1,190
Synechococcus virus Syn5,61
Temperate phage phiNIH1.1,55
Tenacibaculum phage PTm1,308
Tenacibaculum phage pT24,297
Tetrasphaera phage TJE1,66
Thalassomonas phage BA3,47
Thermoanaerobacterium phage THSA-485A,57
Thermococcus prieurii virus 1,28
Thermoproteus tenax spherical virus 1,38
Thermoproteus tenax virus 1,37
Thermus phage TMA,168
Thermus phage phi OH2,60
Thermus phage phiOH3,8
Thermus phage phiYS40,170
Thermus virus IN93,39
Thermus virus P23-45,117
Thermus virus P23-77,37
Thermus virus P74-26,116
Tsukamurella phage TIN2,107
Tsukamurella phage TIN3,109
Tsukamurella phage TIN4,109
Tsukamurella phage TPA2,78
Tsukamurella phage TPA4,84
Verrucomicrobia phage P8625,52
Vibrio phage 1.008.O._10N.286.54.E5,21
Vibrio phage 1.020.O._10N.222.48.A2,21
Vibrio phage 1.026.O._10N.222.49.C7,107
Vibrio phage 1.044.O._10N.261.51.B8,21
Vibrio phage 1.080.O._10N.286.48.A4,19
Vibrio phage 1.097.O._10N.286.49.B3,98
Vibrio phage 1.169.O._10N.261.52.B1,85
Vibrio phage 1.188.A._10N.286.51.A6,86
Vibrio phage 1.202.O._10N.222.45.E8,42
Vibrio phage 1.204.O._10N.222.46.F12,55
Vibrio phage 1.224.A._10N.261.48.B1,85
Vibrio phage 1.238.A._10N.261.52.F10,93
Vibrio phage 1.245.O._10N.261.54.C7,94
Vibrio phage 1.249.A._10N.261.55.B9,22
Vibrio phage 1.261.O._10N.286.51.A7,82
Vibrio phage 11895-B1,196
Vibrio phage 2 TSL-2019,217
Vibrio phage AG74,191
Vibrio phage AS51,34
Vibrio phage Achelous,183
Vibrio phage Aphrodite1,198
Vibrio phage Athena,192
Vibrio phage Bennett,193
Vibrio phage Brizo,181
Vibrio phage CHOED,91
Vibrio phage CP-T1,70
Vibrio phage CTXphi,13
Vibrio phage Ceto,195
Vibrio phage Chester,191
Vibrio phage Cody,192
Vibrio phage Gary,199
Vibrio phage ICP1,232
Vibrio phage ICP2,72
Vibrio phage ICP2_2013_A_Haiti,57
Vibrio phage ICP3,54
Vibrio phage J2,48
Vibrio phage JA-1,79
Vibrio phage JSF10,149
Vibrio phage JSF12,152
Vibrio phage JSF3,112
Vibrio phage JSF7,49
Vibrio phage KSF1,12
Vibrio phage KVP40,381
Vibrio phage N4,47
Vibrio phage ND1-fs1,12
Vibrio phage PV94,48
Vibrio phage PVA1,21
Vibrio phage PWH3a-P1,209
Vibrio phage Pontus,188
Vibrio phage QH,48
Vibrio phage Quinn,197
Vibrio phage River4,197
Vibrio phage SHOU24,96
Vibrio phage SIO-2,115
Vibrio phage SSP002,102
Vibrio phage Thalassa,203
Vibrio phage USC-1,210
Vibrio phage VAP7,192
Vibrio phage VBM1,56
Vibrio phage VBP32,115
Vibrio phage VBP47,115
Vibrio phage VCO139,79
Vibrio phage VCY-phi,11
Vibrio phage VEJphi,11
Vibrio phage VEN,55
Vibrio phage VFJ,12
Vibrio phage VGJ,13
Vibrio phage VH7D,327
Vibrio phage VHML,57
Vibrio phage VP2,47
Vibrio phage VP4,31
Vibrio phage VP4B,209
Vibrio phage VP5,48
Vibrio phage VP585,58
Vibrio phage VP93,44
Vibrio phage VPMS1,53
Vibrio phage VPUSM 8,43
Vibrio phage VSK,14
Vibrio phage ValB1MD-2,44
Vibrio phage ValKK3,390
Vibrio phage Valm-yong1,48
Vibrio phage Vc1,44
Vibrio phage Vf12,7
Vibrio phage VfO3K6,10
Vibrio phage VfO4K68,8
Vibrio phage Vp670,49
Vibrio phage VpKK5,80
Vibrio phage VspSw_1,151
Vibrio phage VvAW1,40
Vibrio phage X29,67
Vibrio phage YC,195
Vibrio phage douglas 12A4,75
Vibrio phage eugene 12A10,251
Vibrio phage fs2,9
Vibrio phage helene 12B3,263
Vibrio phage henriette 12B8,154
Vibrio phage martha 12B12,51
Vibrio phage nt-1,405
Vibrio phage pTD1,209
Vibrio phage pVco-5,126
Vibrio phage pVp-1,157
Vibrio phage pYD21-A,74
Vibrio phage pYD38-A,77
Vibrio phage pYD38-B,57
Vibrio phage phi 1,110
Vibrio phage phi 3,156
Vibrio phage phi-A318,46
Vibrio phage phi50-12,101
Vibrio phage phiVC8,48
Vibrio phage qdvp001,227
Vibrio phage vB_VchM-138,67
Vibrio phage vB_VchM_Kuja,186
Vibrio phage vB_VpS_PG07,157
Vibrio phage vB_VpaM_MAR,62
Vibrio phage vB_VpaP_KF1,46
Vibrio phage vB_VpaP_KF2,48
Vibrio phage vB_VpaS_MAR10,107
Vibrio phage vB_VpaS_OWB,45
Vibrio phage vB_VspP_pVa5,106
Vibrio virus 2019VC1,69
Vibrio virus K139,44
Vibrio virus Kappa,45
Vibrio virus VP882,71
Vibrio virus Vf33,7
Vibrio virus VpV262,67
Vibrio virus fs1,15
Vibrio virus vB_VspP_SBP1,112
Weissella phage WCP30,35
Weissella phage phiYS61,48
Xanthomonas citri phage CP2,40
Xanthomonas phage Bosa,80
Xanthomonas phage Carpasina,86
Xanthomonas phage FoX1,80
Xanthomonas phage FoX2,81
Xanthomonas phage FoX3,78
Xanthomonas phage FoX4,89
Xanthomonas phage FoX5,80
Xanthomonas phage KPhi1,66
Xanthomonas phage OP2,62
Xanthomonas phage RiverRider,90
Xanthomonas phage XAJ24,53
Xanthomonas phage XPP1,73
Xanthomonas phage XPV1,77
Xanthomonas phage Xf109,12
Xanthomonas phage Xf409,14
Xanthomonas phage Xoo-sp2,79
Xanthomonas phage Xp15,84
Xanthomonas phage f20-Xaj,53
Xanthomonas phage f30-Xaj,53
Xanthomonas phage phi Xc10,54
Xanthomonas phage phiL7,58
Xanthomonas phage vB_XveM_DIBBI,81
Xanthomonas virus CP1,47
Xanthomonas virus Cf1c,9
Xanthomonas virus OP1,59
Xanthomonas virus XcP1,81
Xanthomonas virus Xop411,58
Xanthomonas virus Xp10,60
Xanthomonas virus phiXaf18,67
Xylella phage Bacata,68
Xylella phage Paz,51
Xylella phage Prado,52
Xylella phage Salvo,72
Xylella phage Sano,77
Xylella phage Xfas53,45
Yersinia phage Berlin,45
Yersinia phage PST,271
Yersinia phage PY54,67
Yersinia phage PYPS2T,269
Yersinia phage PYPS50,44
Yersinia phage Yep-phi,45
Yersinia phage Yepe2,46
Yersinia phage YpP-Y,46
Yersinia phage YpsP-G,52
Yersinia phage fHe-Yen3-01,56
Yersinia phage fHe-Yen9-01,280
Yersinia phage fHe-Yen9-04,531
Yersinia phage fPS-2,267
Yersinia phage fPS-53,52
Yersinia phage fPS-54-ocr,48
Yersinia phage fPS-59,47
Yersinia phage fPS-65,268
Yersinia phage fPS-9,52
Yersinia phage fPS-90,271
Yersinia phage phi80-18,57
Yersinia phage phiA1122,50
Yersinia phage phiD1,277
Yersinia phage phiR1-37,367
Yersinia phage phiR1-RT,262
Yersinia phage phiR2-01,166
Yersinia phage phiR8-01,50
Yersinia phage phiYe-F10,46
Yersinia phage phiYeO3-12,59
Yersinia phage vB_YenM_TG1,262
Yersinia phage vB_YenP_AP10,47
Yersinia phage vB_YenP_AP5,45
Yersinia phage vB_YenP_ISAO8,46
Yersinia phage vB_YepM_ZN18,264
Yersinia phage vB_YpM_22,39
Yersinia phage vB_YpM_46,41
Yersinia phage vB_YpM_50,38
Yersinia virus L413C,40
uncultured crAssphage,88
